Date,company,Open,High,Low,Close,Adj Close,Volume
2008-01-01,DIVISLAB,450.5,482.48748779296875,450.5,470.9375,409.9132385253906,451144
2008-01-02,DIVISLAB,471.25,480.2250061035156,465.0,473.375,412.03485107421875,290540
2008-01-03,DIVISLAB,470.5,480.9750061035156,463.0249938964844,472.11248779296875,410.9360046386719,419244
2008-01-04,DIVISLAB,473.75,481.25,468.82501220703125,470.86248779296875,409.8479309082031,354612
2008-01-07,DIVISLAB,467.5,474.67498779296875,463.0249938964844,470.3374938964844,409.3909606933594,430404
2008-01-08,DIVISLAB,465.0,473.75,458.01251220703125,461.3374938964844,401.55718994140625,195856
2008-01-09,DIVISLAB,435.9624938964844,467.5,435.9624938964844,458.3999938964844,399.0003356933594,194464
2008-01-10,DIVISLAB,466.20001220703125,466.20001220703125,430.0,433.9750061035156,377.7403869628906,376596
2008-01-11,DIVISLAB,449.7250061035156,449.7250061035156,425.0,441.76251220703125,384.518798828125,395308
2008-01-14,DIVISLAB,433.75,446.17498779296875,432.5,441.73748779296875,384.49700927734375,238424
2008-01-15,DIVISLAB,437.5249938964844,464.9750061035156,437.5249938964844,455.2875061035156,396.29119873046875,421984
2008-01-16,DIVISLAB,437.7749938964844,465.0,435.0,457.7124938964844,398.4019470214844,425352
2008-01-17,DIVISLAB,462.25,464.25,440.5,447.0375061035156,389.1102294921875,558196
2008-01-18,DIVISLAB,447.5,447.5,387.5,400.0,348.1678771972656,467076
2008-01-21,DIVISLAB,410.0,410.0,331.25,365.20001220703125,317.8772277832031,1096356
2008-01-22,DIVISLAB,338.25,374.98748779296875,292.5,352.7250061035156,307.018798828125,1178268
2008-01-23,DIVISLAB,326.1000061035156,381.0,326.1000061035156,369.1499938964844,321.31536865234375,559812
2008-01-24,DIVISLAB,352.5249938964844,387.4750061035156,331.26251220703125,342.125,297.79229736328125,732488
2008-01-25,DIVISLAB,335.5,372.5,335.5,367.1499938964844,319.5745544433594,285136
2008-01-28,DIVISLAB,336.1000061035156,391.1000061035156,336.1000061035156,385.67498779296875,335.6990661621094,319172
2008-01-29,DIVISLAB,387.5,405.0,372.5,375.8999938964844,327.1907958984375,272792
2008-01-30,DIVISLAB,351.1000061035156,382.5,351.1000061035156,360.0,313.35107421875,281072
2008-01-31,DIVISLAB,336.1000061035156,383.5,336.1000061035156,352.4750061035156,306.8012390136719,2125796
2008-02-01,DIVISLAB,357.5,373.75,351.5249938964844,367.5874938964844,319.95538330078125,560616
2008-02-04,DIVISLAB,372.5,386.20001220703125,372.5,378.4125061035156,329.3777160644531,223704
2008-02-05,DIVISLAB,378.5,384.5,372.5,380.8374938964844,331.4884338378906,210784
2008-02-06,DIVISLAB,351.1000061035156,376.25,351.1000061035156,369.01251220703125,321.1957092285156,162104
2008-02-07,DIVISLAB,362.75,375.0,354.04998779296875,356.9125061035156,310.66363525390625,172560
2008-02-08,DIVISLAB,350.75,362.0,335.0,341.04998779296875,296.8565979003906,247556
2008-02-11,DIVISLAB,341.25,342.5,312.5,324.45001220703125,282.40765380859375,695600
2008-02-12,DIVISLAB,336.17498779296875,337.2250061035156,312.75,334.8125,291.4273681640625,756916
2008-02-13,DIVISLAB,334.8125,344.5,318.75,324.61248779296875,282.54913330078125,317364
2008-02-14,DIVISLAB,337.5,356.25,333.0,346.20001220703125,301.33935546875,322424
2008-02-15,DIVISLAB,343.48748779296875,363.70001220703125,338.0,360.6875,313.9494934082031,285936
2008-02-18,DIVISLAB,357.5,366.3125,351.5,354.0625,308.1829528808594,189144
2008-02-19,DIVISLAB,362.0,362.0,345.0249938964844,349.125,303.8852844238281,156408
2008-02-20,DIVISLAB,337.5,348.45001220703125,328.5,336.5874938964844,292.9723815917969,189496
2008-02-21,DIVISLAB,339.125,357.23748779296875,339.0,354.1875,308.2917785644531,239444
2008-02-22,DIVISLAB,345.0,362.25,338.82501220703125,352.6499938964844,306.95355224609375,312860
2008-02-25,DIVISLAB,355.25,357.5,338.75,356.3500061035156,310.174072265625,149452
2008-02-26,DIVISLAB,360.0,361.17498779296875,350.5,354.625,308.67254638671875,164652
2008-02-27,DIVISLAB,361.25,366.0,342.5,345.1875,300.45794677734375,345968
2008-02-28,DIVISLAB,353.5,355.0,343.5375061035156,351.0,305.517333984375,511452
2008-02-29,DIVISLAB,346.0,357.5,337.76251220703125,343.86248779296875,299.3046875,365924
2008-03-03,DIVISLAB,343.6000061035156,352.75,330.5,341.6499938964844,297.3788757324219,367892
2008-03-04,DIVISLAB,340.2749938964844,348.75,322.75,330.4125061035156,287.5975341796875,346152
2008-03-05,DIVISLAB,331.25,331.25,320.0,323.42498779296875,281.5155029296875,269908
2008-03-07,DIVISLAB,317.75,330.125,298.125,322.01251220703125,280.28594970703125,661360
2008-03-10,DIVISLAB,319.75,334.5,303.75,332.29998779296875,289.2404479980469,365396
2008-03-11,DIVISLAB,315.875,340.0,315.875,333.9624938964844,290.6875,201564
