Date,company,Open,High,Low,Close,Adj Close,Volume
2008-01-01,HINDALCO,195.76211547851562,197.6653594970703,193.4057159423828,195.3089599609375,170.71533203125,1408592
2008-01-02,HINDALCO,197.30282592773438,199.11544799804688,190.59616088867188,196.98562622070312,172.18084716796875,3015583
2008-01-03,HINDALCO,197.57472229003906,200.65615844726562,191.7290496826172,192.9978790283203,168.69528198242188,2793263
2008-01-04,HINDALCO,194.85580444335938,200.20301818847656,193.54165649414062,199.2967071533203,174.20094299316406,4763906
2008-01-07,HINDALCO,196.6684112548828,198.4810333251953,192.1368865966797,197.57472229003906,172.69578552246094,4374757
2008-01-08,HINDALCO,196.6684112548828,197.93724060058594,186.6990509033203,189.32733154296875,165.4869384765625,2372241
2008-01-09,HINDALCO,190.32427978515625,194.53860473632812,185.79273986816406,192.09156799316406,167.90309143066406,1975643
2008-01-10,HINDALCO,192.1368865966797,192.90724182128906,181.03463745117188,182.4394073486328,159.46630859375,2022069
2008-01-11,HINDALCO,183.98013305664062,185.61148071289062,178.7235565185547,183.16445922851562,160.10009765625,1477635
2008-01-14,HINDALCO,185.70211791992188,187.56004333496094,181.44247436523438,182.66598510742188,159.6643829345703,1565206
2008-01-15,HINDALCO,183.5269775390625,184.88644409179688,175.95932006835938,179.1313934326172,156.57485961914062,2216145
2008-01-16,HINDALCO,176.7296905517578,176.7296905517578,168.79949951171875,173.2404022216797,151.42568969726562,2802610
2008-01-17,HINDALCO,172.19815063476562,174.9170684814453,167.89320373535156,173.19508361816406,151.38607788085938,2437546
2008-01-18,HINDALCO,174.01077270507812,175.50616455078125,166.0352783203125,167.7572479248047,146.6330108642578,3364212
2008-01-21,HINDALCO,167.6666259765625,167.6666259765625,135.99122619628906,151.03590393066406,132.01722717285156,3646755
2008-01-22,HINDALCO,140.47744750976562,158.6035614013672,126.88285064697266,135.2208709716797,118.19364929199219,4014271
2008-01-23,HINDALCO,126.88285064697266,151.35311889648438,126.88285064697266,145.1902313232422,126.90763854980469,2767557
2008-01-24,HINDALCO,146.73095703125,153.48294067382812,133.7254638671875,136.0365447998047,118.90660095214844,3466364
2008-01-25,HINDALCO,139.57113647460938,163.04446411132812,138.211669921875,157.4253692626953,137.60211181640625,3465152
2008-01-28,HINDALCO,154.97833251953125,159.37391662597656,145.915283203125,157.4253692626953,137.60211181640625,2312073
2008-01-29,HINDALCO,156.9722137451172,165.3102264404297,153.61888122558594,162.68194580078125,142.19676208496094,3480240
2008-01-30,HINDALCO,161.2318572998047,163.04446411132812,156.79095458984375,159.7364501953125,139.62217712402344,3806828
2008-01-31,HINDALCO,159.50987243652344,159.50987243652344,140.47744750976562,148.58888244628906,129.87832641601562,6423984
2008-02-01,HINDALCO,153.9813995361328,161.775634765625,145.915283203125,160.9599609375,140.69161987304688,4073625
2008-02-04,HINDALCO,166.1259002685547,172.10752868652344,158.96607971191406,162.09283447265625,141.68182373046875,2801685
2008-02-05,HINDALCO,161.41311645507812,166.30715942382812,156.11122131347656,165.2196044921875,144.4148712158203,2633976
2008-02-06,HINDALCO,155.92996215820312,160.2349090576172,154.97833251953125,156.2018585205078,136.53265380859375,1735183
2008-02-07,HINDALCO,156.79095458984375,158.512939453125,145.915283203125,147.04815673828125,128.53163146972656,2821325
2008-02-08,HINDALCO,149.4498748779297,152.25941467285156,143.1963653564453,145.099609375,126.82843017578125,2825030
2008-02-11,HINDALCO,144.9183349609375,145.915283203125,135.94590759277344,138.03041076660156,120.64937591552734,3770892
2008-02-12,HINDALCO,140.38681030273438,142.51663208007812,135.71932983398438,136.9881591796875,119.7383804321289,3051709
2008-02-13,HINDALCO,138.66482543945312,141.74627685546875,133.13636779785156,135.53807067871094,118.47088623046875,1053145
2008-02-14,HINDALCO,139.57113647460938,149.9030303955078,139.57113647460938,148.31698608398438,129.6406707763672,3187191
2008-02-15,HINDALCO,147.72789001464844,163.95077514648438,145.00897216796875,161.59437561035156,141.24615478515625,5028328
2008-02-18,HINDALCO,162.4553680419922,167.6666259765625,159.28329467773438,166.89627075195312,145.8804473876953,3995596
2008-02-19,HINDALCO,167.71194458007812,170.65744018554688,159.14735412597656,162.50067138671875,142.03829956054688,4325138
2008-02-20,HINDALCO,162.9991455078125,165.7633819580078,157.96914672851562,160.50680541992188,140.29550170898438,2485743
2008-02-21,HINDALCO,162.22879028320312,173.01382446289062,162.22879028320312,171.06527709960938,149.5244598388672,3980836
2008-02-22,HINDALCO,171.29185485839844,176.50311279296875,166.76031494140625,174.0560760498047,152.13865661621094,5401115
2008-02-25,HINDALCO,175.0530242919922,179.26734924316406,167.71194458007812,178.17977905273438,155.7431182861328,4004084
2008-02-26,HINDALCO,180.2642822265625,182.0315704345703,177.2281494140625,179.67518615722656,157.05018615722656,3217787
2008-02-27,HINDALCO,180.8080596923828,185.70211791992188,176.09527587890625,177.59066772460938,155.22817993164062,5275049
2008-02-28,HINDALCO,177.635986328125,185.79273986816406,175.37022399902344,185.1583251953125,161.8428955078125,7737723
2008-02-29,HINDALCO,183.34571838378906,184.88644409179688,175.82337951660156,183.61761474609375,160.49618530273438,7329421
2008-03-03,HINDALCO,177.9078826904297,183.61761474609375,169.5698699951172,172.3341064453125,150.6334991455078,6349132
2008-03-04,HINDALCO,172.19815063476562,183.5269775390625,169.705810546875,181.53311157226562,158.67417907714844,5867964
2008-03-05,HINDALCO,181.26121520996094,190.9586944580078,178.67823791503906,188.37571716308594,164.6551513671875,9054117
2008-03-07,HINDALCO,185.8833770751953,186.6990509033203,172.28878784179688,178.08914184570312,155.6638641357422,3758428
2008-03-10,HINDALCO,175.82337951660156,182.4394073486328,169.11671447753906,178.67823791503906,156.17880249023438,3946753
2008-03-11,HINDALCO,177.5453643798828,186.1552734375,173.19508361816406,184.11607360839844,160.931884765625,4465164
2008-03-12,HINDALCO,185.79273986816406,187.60536193847656,170.9293212890625,173.82949829101562,151.9406280517578,4666106
2008-03-13,HINDALCO,167.7572479248047,171.15589904785156,156.5643768310547,157.60662841796875,137.7605438232422,5560594
2008-03-14,HINDALCO,159.50987243652344,167.6666259765625,158.6035614013672,164.9023895263672,144.13758850097656,3281609
2008-03-17,HINDALCO,163.04446411132812,163.04446411132812,146.91221618652344,148.86077880859375,130.11598205566406,4888949
2008-03-18,HINDALCO,147.72789001464844,152.25941467285156,143.78546142578125,146.14186096191406,127.73942565917969,3698281
2008-03-19,HINDALCO,149.4498748779297,152.7125701904297,138.66482543945312,140.1602325439453,122.51104736328125,5324553
2008-03-24,HINDALCO,145.915283203125,154.02671813964844,133.7254638671875,139.57113647460938,121.99612426757812,3014824
2008-03-25,HINDALCO,141.3837432861328,150.44680786132812,141.3837432861328,147.77320861816406,129.1653594970703,2423766
2008-03-26,HINDALCO,148.86077880859375,151.8062744140625,144.19329833984375,146.68563842773438,128.2147674560547,3048221
2008-03-27,HINDALCO,143.5588836669922,160.2349090576172,143.5588836669922,156.92689514160156,137.1663818359375,6870638
2008-03-28,HINDALCO,159.50987243652344,160.32554626464844,154.97833251953125,158.9207763671875,138.9092254638672,2258501
2008-03-31,HINDALCO,158.1957244873047,161.18653869628906,147.90914916992188,149.63113403320312,130.78932189941406,3369336
2008-04-01,HINDALCO,145.099609375,156.7003173828125,145.099609375,152.16879272460938,133.0074462890625,2333336
2008-04-02,HINDALCO,158.6035614013672,158.6035614013672,149.63113403320312,150.76402282714844,131.77957153320312,1410017
2008-04-03,HINDALCO,149.54049682617188,158.3316650390625,149.54049682617188,154.7970733642578,135.30477905273438,2510032
